Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,"Embassy Suites Hotel - San Diego, La Jolla - Tesla Destination",4550 La Jolla Village Dr,,San Diego,CA,92122,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,32.874767,-117.208742,2024-07-01,113316,2024-10-16 16:58:41 UTC,P,,,2015-05-14,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,La Quinta Inn & Suites - Tesla Destination,4610 De Soto St,,San Diego,CA,92109,,877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,32.807264,-117.21805,2024-07-01,113318,2024-10-16 16:58:41 UTC,P,,,2015-08-25,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Fairmont Grand Del Mar Resort - Tesla Destination,5300 Grand Del Mar Ct,,San Diego,CA,92130,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,32.938489,-117.197766,2024-07-01,113319,2024-10-16 16:58:41 UTC,P,,,2015-09-17,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Residence Inn by Marriott San Diego Central - Tesla Destination,5400 Kearny Mesa Rd,,San Diego,CA,92111,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,32.83358,-117.143817,2024-07-01,113320,2024-10-16 16:58:41 UTC,P,,,2015-03-11,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Pendry San Diego - Tesla Destination,550 J St,,San Diego,CA,92101,,877-798-3752,E,,Public,,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,32.709565,-117.159897,2024-07-01,113321,2024-10-16 16:58:41 UTC,P,,,2018-03-13,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,La Jolla Shores Hotel - Tesla Destination,8110 Camino Del Oro,,San Diego,CA,92037,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,32.854614,-117.257992,2024-07-01,113323,2024-10-16 16:58:41 UTC,P,,,2015-11-02,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Lane Field North Garage - Tesla Destination,900 Bayfront Ct,,San Diego,CA,92101,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,32.717043,-117.171821,2024-07-01,113324,2024-10-16 16:58:41 UTC,P,,,2018-04-29,,,,,J1772 TESLA,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Grande Colonial Hotel - Tesla Destination,910 Prospect St,,San Diego,CA,92037,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,32.847417,-117.275211,2024-07-01,113325,2024-10-16 16:58:41 UTC,P,,,2015-04-21,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Estancia La Jolla Hotel and Spa - Tesla Destination,9700 North Torrey Pines Rd,,San Diego,CA,92037,,877-798-3752,E,,Public,,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,32.883808,-117.244967,2024-07-01,113327,2024-10-16 16:58:41 UTC,P,,,2015-04-06,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,101 Second Street Garage - Tesla Destination,101 Second St.,,San Francisco,CA,94111,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,37.788097,-122.39918,2024-07-01,113330,2024-10-16 16:58:41 UTC,P,,,2016-06-10,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,101 California Street Garage - Tesla Destination,101 California St,,San Francisco,CA,94111,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,37.792826,-122.397675,2024-07-01,113331,2024-10-16 16:58:41 UTC,P,,,2016-06-08,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,345 California Center Parking Garage - Tesla Destination,115 Battery St,,San Francisco,CA,94111,,877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,37.792496,-122.39998,2024-07-01,113332,2024-10-16 16:58:41 UTC,P,,,2015-01-27,,,,,TESLA,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,"Hotel Kabuki, a Joie de Vivre Hotel - Tesla Destination",1625 Post St,,San Francisco,CA,94115,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,37.785523,-122.428919,2024-07-01,113333,2024-10-16 16:58:41 UTC,P,,,2015-11-20,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,"Hotel Buchanan, a Kimpton Hotel - Tesla Destination",1800 Sutter St,,San Francisco,CA,94115,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,37.78679,-122.430143,2024-07-01,113334,2024-10-16 16:58:41 UTC,P,,,2015-11-23,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Loews Regency San Francisco - Tesla Destination,222 Sansome St,,San Francisco,CA,94104,,877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,37.792442,-122.401039,2024-07-01,113335,2024-10-16 16:58:41 UTC,P,,,2015-01-22,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Hilton San Francisco Union Square - Tesla Destination,333 O'Farrell St,,San Francisco,CA,94102,,877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,37.786079,-122.410433,2024-07-01,113336,2024-10-16 16:58:41 UTC,P,,,2015-11-02,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,The Westin St. Francis San Francisco on Union Square - Tesla Destination,335 Powell St,,San Francisco,CA,94102,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,37.787828,-122.408731,2024-07-01,113337,2024-10-16 16:58:41 UTC,P,,,2018-10-03,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Park Central Hotel - Tesla Destination,50 3rd St,,San Francisco,CA,94103,,877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,37.78671,-122.402827,2024-07-01,113338,2024-10-16 16:58:41 UTC,P,,,2014-04-04,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,The Ritz-Carlton Hotel San Francisco - Tesla Destination,600 Stockton St,,San Francisco,CA,94108,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,37.791878,-122.407178,2024-07-01,113339,2024-10-16 16:58:41 UTC,P,,,2015-12-08,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,San Francisco Marriott Marquis - Tesla Destination,780 Mission St,,San Francisco,CA,94103,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,37.7849,-122.4043,2024-07-01,113340,2024-10-16 16:58:41 UTC,P,,,2015-02-03,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,The Fairmont San Francisco - Tesla Destination,950 Mason St,,San Francisco,CA,94108,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,37.792496,-122.410035,2024-07-01,113342,2024-10-16 16:58:41 UTC,P,,,2014-12-10,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,InterContinental Mark Hopkins San Francisco - Tesla Destination,999 California St,,San Francisco,CA,94108,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,37.791596,-122.410385,2024-07-01,113343,2024-10-16 16:58:41 UTC,P,,,2015-01-22,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,San Francisco Zoo - Tesla Destination,Sloat Blvd & Great Hwy,,San Francisco,CA,94132,,877-798-3752,E,,Public,,,,,,,10,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,37.73313,-122.505159,2024-07-01,113344,2024-10-16 16:58:41 UTC,P,,,2017-11-20,,,,,J1772 TESLA,US,,,,Public,,public,,,OTHER_ENTERTAINMENT,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Atlantic Aviation SJC - Tesla Destination,1250 Aviation Ave,,San Jose,CA,95110,,877-798-3752,E,,Public,,,,,,,12,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,37.356798,-121.930151,2024-07-01,113345,2024-10-16 16:58:41 UTC,P,,,2018-07-09,,,,,J1772 TESLA,US,,,,Public,,public,,,AIRPORT,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,The Fairmont San Jose - Tesla Destination,170 S Market St,,San Jose,CA,95113,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,37.332779,-121.889275,2024-07-01,113346,2024-10-16 16:58:41 UTC,P,,,2015-01-29,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,La Quinta Inn & Suites San Jose Airport - Tesla Destination,2585 Seaboard Ave,,San Jose,CA,95131,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,37.378373,-121.939254,2024-07-01,113347,2024-10-16 16:58:41 UTC,P,,,2018-05-02,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Holiday Inn Express San Jose - Tesla Destination,2660 Monterey Hwy,,San Jose,CA,95111,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,37.296681,-121.853109,2024-07-01,113348,2024-10-16 16:58:41 UTC,P,,,2016-10-12,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,San Jose Marriott - Tesla Destination,301 S Market St,,San Jose,CA,95113,,877-798-3752,E,,Public,,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,37.330348,-121.888385,2024-07-01,113349,2024-10-16 16:58:41 UTC,P,,,2018-05-16,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Hyatt House San Jose/Silicon Valley - Tesla Destination,75 Headquarters Dr,,San Jose,CA,95134,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,37.416498,-121.953018,2024-07-01,113350,2024-10-16 16:58:41 UTC,P,,,2018-06-12,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Hilton Garden Inn Oakland/San Leandro - Tesla Destination,510 Lewelling Blvd,,San Leandro,CA,94579,,877-798-3752,E,,Public,,,,,,,8,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,37.685716,-122.132684,2024-07-01,113351,2024-10-16 16:58:41 UTC,P,,,2018-05-25,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Tolosa Winery - Tesla Destination,4910 Edna Rd,,San Luis Obispo,CA,94301,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,35.230915,-120.625431,2024-07-01,113354,2024-10-16 16:58:41 UTC,P,,,2018-08-01,,,,,TESLA,US,,,,Public,,public,,,BREWERY_DISTILLERY_WINERY,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Lakehouse Hotel & Resort - Tesla Destination,1025 La Bonita Dr,,San Marcos,CA,92078,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,33.125037,-117.208168,2024-07-01,113355,2024-10-16 16:58:41 UTC,P,,,2015-01-02,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Lakehouse Hotel and Resort - Tesla Destination,1035 La Bonita Dr,,San Marcos,CA,92078,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,33.124952,-117.207924,2024-07-01,113356,2024-10-16 16:58:41 UTC,P,,,2015-06-02,,,,,J1772 TESLA,US,,,,Public,,public,,,RESTAURANT,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,St. Mark Executive Golf Course - Tesla Destination,1556 Camino Del Arroyo,,San Marcos,CA,92078,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,33.120928,-117.216082,2024-07-01,113357,2024-10-16 16:58:41 UTC,P,,,2015-06-02,,,,,J1772 TESLA,US,,,,Public,,public,,,REC_SPORTS_FACILITY,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Hyatt House San Ramon - Tesla Destination,2323 San Ramon Valley Blvd,,San Ramon,CA,94583,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,37.777919,-121.977858,2024-07-01,113359,2024-10-16 16:58:41 UTC,P,,,2018-06-20,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Hearst Castle - Tesla Destination,750 Hearst Castle Rd,,San Simeon,CA,93452,,877-798-3752,E,,Public,,,,,,,12,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,35.650031,-121.186571,2024-07-01,113360,2024-10-16 16:58:41 UTC,P,,,2017-07-11,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Days Inn - San Simeon - Tesla Destination,9280 Castillo Dr,,San Simeon,CA,93452,,877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,35.613239,-121.143643,2024-07-01,113361,2024-10-16 16:58:41 UTC,P,,,2015-05-20,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Hyatt Centric Santa Barbara - Tesla Destination,1111 E Cabrillo Blvd,,Santa Barbara,CA,93103,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,34.417504,-119.670699,2024-07-01,113362,2024-10-16 16:58:41 UTC,P,,,2017-08-21,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Montecito Inn - Tesla Destination,1295 Coast Village Rd,,Santa Barbara,CA,93108,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,34.421513,-119.640535,2024-07-01,113364,2024-10-16 16:58:41 UTC,P,,,2016-09-26,,,,,TESLA,US,,,,Public,,public,,,INN,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,The Canary Hotel - Tesla Destination,31 W Carrillo St,,Santa Barbara,CA,93101,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,34.420632,-119.702748,2024-07-01,113365,2024-10-16 16:58:41 UTC,P,,,2015-02-25,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Beachside Inn - Tesla Destination,336 W Cabrillo Blvd,,Santa Barbara,CA,93101,,877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,34.408546,-119.693617,2024-07-01,113366,2024-10-16 16:58:41 UTC,P,,,2022-08-15,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Hotel Californian - Tesla Destination,36 State St,,Santa Barbara,CA,93101,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,34.413249,-119.689955,2024-07-01,113367,2024-10-16 16:58:41 UTC,P,,,2017-11-29,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Pacific Crest Hotel - Tesla Destination,433 Corona Del Mar Dr,,Santa Barbara,CA,93103,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,34.41832,-119.671381,2024-07-01,113368,2024-10-16 16:58:41 UTC,P,,,2016-11-29,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Hilton Santa Barbara Beachfront Resort - Tesla Destination,633  E Cabrillo Blvd.,,Santa Barbara,CA,93103,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,34.41725,-119.67772,2024-07-01,113369,2024-10-16 16:58:41 UTC,P,,,2022-03-25,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Belmond El Encanto - Tesla Destination,800 Alvarado Pl,,Santa Barbara,CA,93103,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,34.439156,-119.704221,2024-07-01,113370,2024-10-16 16:58:41 UTC,P,,,2014-12-16,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Santa Clara Marriott - Tesla Destination,2700 Mission College Blvd,,Santa Clara,CA,95054,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,37.390939,-121.974647,2024-07-01,113371,2024-10-16 16:58:41 UTC,P,,,2016-11-02,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Signature Flight Support - San Jose - Tesla Destination,323 Martin Ave,,Santa Clara,CA,95050,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,37.36135,-121.935057,2024-07-01,113373,2024-10-16 16:58:41 UTC,P,,,2017-10-30,,,,,TESLA,US,,,,Public,,public,,,AIRPORT,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Hyatt House Santa Clara - Tesla Destination,3915 Rivermark Plaza,,Santa Clara,CA,95054,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,37.39449,-121.944762,2024-07-01,113374,2024-10-16 16:58:41 UTC,P,,,2018-08-06,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Chaminade Resort & Spa - Tesla Destination,1 Chaminade Ln,,Santa Cruz,CA,95065,,877-798-3752,E,,Public,,,,,,,10,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,36.996951,-121.985265,2024-07-01,113376,2024-10-16 16:58:41 UTC,P,,,2018-02-15,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Holiday Inn Express & Suites-Santa Cruz - Tesla Destination,1410 Ocean St,,Santa Cruz,CA,95060,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,36.984315,-122.022581,2024-07-01,113377,2024-10-16 16:58:41 UTC,P,,,2017-05-08,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Radisson Hotel Santa Maria - Tesla Destination,3455 Skyway Dr,,Santa Maria,CA,93455,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,34.896575,-120.444896,2024-07-01,113379,2024-10-16 16:58:41 UTC,P,,,2017-10-11,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Presqu'ile Winery - Tesla Destination,5391 Presquile Dr,,Santa Maria,CA,93455,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,34.854043,-120.370813,2024-07-01,113380,2024-10-16 16:58:41 UTC,P,,,2014-12-29,,,,,J1772 TESLA,US,,,,Public,,public,,,BREWERY_DISTILLERY_WINERY,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Fairmont Miramar Hotel & Bungalows - Tesla Destination,101 Wilshire Blvd,,Santa Monica,CA,90401,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,34.01765,-118.501217,2024-07-01,113381,2024-10-16 16:58:41 UTC,P,,,2014-10-14,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,The Huntley Hotel - Tesla Destination,1111 2nd St,,Santa Monica,CA,90403,,877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,34.018311,-118.501067,2024-07-01,113382,2024-10-16 16:58:41 UTC,P,,,2014-08-05,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Ambrose Hotel - Tesla Destination,1255 20th St,,Santa Monica,CA,90404,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,34.03032,-118.48186,2024-07-01,113383,2024-10-16 16:58:41 UTC,P,,,2014-10-03,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Hotel Shangri-La - Tesla Destination,1301 Ocean Ave,,Santa Monica,CA,90401,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,34.015369,-118.499111,2024-07-01,113384,2024-10-16 16:58:41 UTC,P,,,2016-11-28,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Loews Santa Monica Beach Hotel - Tesla Destination,1700 Ocean Ave,,Santa Monica,CA,90401,,877-798-3752,E,,Public,,,,,,,5,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,34.009207,-118.492867,2024-07-01,113385,2024-10-16 16:58:41 UTC,P,,,2015-03-19,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,JW Marriott Santa Monica Le Merigot - Tesla Destination,1740 Ocean Ave,,Santa Monica,CA,90401,,877-798-3752,E,,Public,,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,34.00854,-118.492438,2024-07-01,113386,2024-10-16 16:58:41 UTC,P,,,2018-01-05,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Viceroy Santa Monica - Tesla Destination,1819 Ocean Ave,,Santa Monica,CA,90401,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,34.007904,-118.490424,2024-07-01,113387,2024-10-16 16:58:41 UTC,P,,,2017-07-05,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Travelodge Santa Monica - Tesla Destination,3102 Pico Blvd,,Santa Monica,CA,90405,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,34.025792,-118.457147,2024-07-01,113388,2024-10-16 16:58:41 UTC,P,,,2015-12-02,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Courtyard by Marriott Santa Monica - Tesla Destination,425 Colorado Ave,,Santa Monica,CA,90401,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,34.013746,-118.492066,2024-07-01,113389,2024-10-16 16:58:41 UTC,P,,,2018-03-14,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Hampton Inn & Suites Santa Monica - Tesla Destination,501 Colorado Ave,,Santa Monica,CA,90401,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,34.014872,-118.491072,2024-07-01,113390,2024-10-16 16:58:41 UTC,P,,,2018-03-14,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
