Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources,geometry,index_right,GEOID_20,TRACT_20_N,AREA_SQMI
ELEC,Fairmount Park - Fauntleroy,4834 Fauntleroy Way SW,,Seattle,WA,98116,,855-900-7584,E,,Public,24 hours daily,,,,,,2.0,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,47.558312,-122.381373,2024-12-09,348005,2024-12-09 02:46:40 UTC,,,,2024-06-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.381373 47.558312),151.0,53033010501,Census Tract 105.01,0.286485118097
ELEC,N Beacon Hill - S Forest St,1753 S Forest St,,Seattle,WA,98144,,855-900-7584,E,,Public,24 hours daily,,,,,,2.0,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,47.577788,-122.309653,2024-12-09,348006,2024-12-09 02:46:44 UTC,,,,2024-06-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.309653 47.577788),143.0,53033010002,Census Tract 100.02,0.366041295252
ELEC,Columbia City - 35th Ave S,4707 35th Ave S,,Seattle,WA,98118,,855-900-7584,E,,Public,24 hours daily,,,,,,2.0,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,47.560522,-122.288921,2024-12-09,348007,2024-12-09 02:46:45 UTC,,,,2024-06-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.288921 47.560522),148.0,53033010302,Census Tract 103.02,0.244074937996
ELEC,Weatherford Apartments,1321 East John Street,,Seattle,WA,98102,,888-998-2546,E,,Public,24 hours daily,,,,,,1.0,,,Blink Network,http://www.blinkcharging.com/,GPS,47.61997513268869,-122.31467650245784,2024-12-09,349850,2024-12-09 00:10:31 UTC,,,,2024-07-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.3146765024578 47.61997513268869),108.0,53033007501,Census Tract 75.01,0.115161556514
ELEC,B-25 B-25,2801 1st Avenue,Contact Concierge for Assistance,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616311,-122.352152,2024-12-09,351752,2024-12-09 02:14:34 UTC,,,,2024-07-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.352152 47.616311),118.0,53033008004,Census Tract 80.04,0.313266271294
ELEC,AMZ SEA42 - 23,2121 8th Ave,Near P2 Elevator Lobby - ADA,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616681,-122.338849,2024-12-09,352259,2024-12-09 02:07:50 UTC,,,,2024-08-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.338849 47.616681),99.0,53033007202,Census Tract 72.02,0.108330308181
ELEC,AMZ SEA20-22 007,440 Terry Avenue North,,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.622845,-122.336749,2024-12-09,352271,2024-12-09 02:14:10 UTC,,,,2024-08-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.336749 47.622845),103.0,53033007303,Census Tract 73.03,0.121046989548
ELEC,AMZ SEA20-22 008,440 Terry Ave N,,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.622852,-122.336726,2024-12-09,352272,2024-12-09 02:14:10 UTC,,,,2024-08-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.336726 47.622852),103.0,53033007303,Census Tract 73.03,0.121046989548
ELEC,AMZ SEA20-22 006,440 Terry Avenue North,,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.622842,-122.336819,2024-12-09,352273,2024-12-09 02:14:10 UTC,,,,2024-08-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.336819 47.622842),103.0,53033007303,Census Tract 73.03,0.121046989548
ELEC,AMZ SEA20-22 009,440 Terry Ave N,,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.622837,-122.336739,2024-12-09,352274,2024-12-09 02:14:10 UTC,,,,2024-08-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.336739 47.622837),103.0,53033007303,Census Tract 73.03,0.121046989548
ELEC,AMZ SEA20-22 010,440 Terry Ave N,,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.622852,-122.336741,2024-12-09,352275,2024-12-09 02:14:10 UTC,,,,2024-08-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.336741 47.622852),103.0,53033007303,Census Tract 73.03,0.121046989548
ELEC,AMZ SEA20-22 011,440 Terry Ave N,,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.622852,-122.336739,2024-12-09,352276,2024-12-09 02:14:10 UTC,,,,2024-08-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.336739 47.622852),103.0,53033007303,Census Tract 73.03,0.121046989548
ELEC,AMZ SEA20-22 012,440 Terry Ave N,,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.622866,-122.336696,2024-12-09,352277,2024-12-09 02:14:10 UTC,,,,2024-08-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.336696 47.622866),103.0,53033007303,Census Tract 73.03,0.121046989548
ELEC,AMZ SEA20-22 015,440 Terry Ave N,,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.622846,-122.336704,2024-12-09,352278,2024-12-09 02:14:11 UTC,,,,2024-08-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.336704 47.622846),103.0,53033007303,Census Tract 73.03,0.121046989548
ELEC,AMZ SEA20-22 014,440 Terry Ave N,,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.622823,-122.336677,2024-12-09,352279,2024-12-09 02:14:11 UTC,,,,2024-08-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.336677 47.622823),103.0,53033007303,Census Tract 73.03,0.121046989548
ELEC,AMZ SEA20-22 013,440 Terry Ave N,,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.622744,-122.33662,2024-12-09,352280,2024-12-09 02:14:11 UTC,,,,2024-08-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.33662 47.622744),103.0,53033007303,Census Tract 73.03,0.121046989548
ELEC,AMZ SEA29 - 16,207 Boren Avenue North,,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.620432,-122.336283,2024-12-09,352673,2024-12-09 02:15:11 UTC,,,,2024-08-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.336283 47.620432),103.0,53033007303,Census Tract 73.03,0.121046989548
ELEC,AMZ SEA29 - 17,207 Boren Avenue North,,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.620424,-122.336299,2024-12-09,352674,2024-12-09 02:15:11 UTC,,,,2024-08-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.336299 47.620424),103.0,53033007303,Census Tract 73.03,0.121046989548
ELEC,CON PL P2,2125 1st Ave,North Garage P2 Level South Wall,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.612201,-122.345015,2024-12-09,352722,2024-12-09 02:14:24 UTC,,,,2024-08-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.345015 47.612201),116.0,53033008002,Census Tract 80.02,0.0904653713503
ELEC,AMZ SEA27.28 - 16,345 Boren Avenue North,P6,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.621533,-122.336347,2024-12-09,352725,2024-12-09 02:15:04 UTC,,,,2024-08-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.336347 47.621533),103.0,53033007303,Census Tract 73.03,0.121046989548
ELEC,AMZ SEA27.28 - 17,351 Boren Ave N,P6,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.621552,-122.336279,2024-12-09,352726,2024-12-09 02:15:04 UTC,,,,2024-08-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.336279 47.621552),103.0,53033007303,Census Tract 73.03,0.121046989548
ELEC,AMZ SEA27.28 - 18,345 Boren Avenue North,,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.621546,-122.336345,2024-12-09,352999,2024-12-09 02:15:04 UTC,,,,2024-08-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.336345 47.621546),103.0,53033007303,Census Tract 73.03,0.121046989548
ELEC,AMZ SEA27.28 - 19,345 Boren Avenue North,,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.621539,-122.336329,2024-12-09,353000,2024-12-09 02:15:04 UTC,,,,2024-08-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.336329 47.621539),103.0,53033007303,Census Tract 73.03,0.121046989548
ELEC,AMZ SEA27.28 - 20,345 Boren Avenue North,,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.62155,-122.336344,2024-12-09,353001,2024-12-09 02:15:04 UTC,,,,2024-08-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.336344 47.62155),103.0,53033007303,Census Tract 73.03,0.121046989548
ELEC,Green Lake NE Maple Leaf Pl,407 NE Maple Leaf Pl,,Seattle,WA,98115,,855-900-7584,E,,Public,24 hours daily,,,,,,2.0,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,47.681368,-122.324733,2024-12-09,353094,2024-12-09 02:49:27 UTC,,,,2024-08-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.324733 47.681368),44.0,53033003602,Census Tract 36.02,0.201657415259
ELEC,AMZ SEA27.28 - 22,345 Boren Ave N,,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.621538,-122.337002,2024-12-09,354038,2024-12-09 02:15:12 UTC,,,,2024-08-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.337002 47.621538),103.0,53033007303,Census Tract 73.03,0.121046989548
ELEC,AMZ SEA41 - 27,2121 7th Ave,,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616081,-122.339874,2024-12-09,354324,2024-12-09 02:15:17 UTC,,,,2024-08-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.339874 47.616081),99.0,53033007202,Census Tract 72.02,0.108330308181
ELEC,AMZ SEA41 - 28,2121 7th Ave,,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616105,-122.339962,2024-12-09,354325,2024-12-09 02:15:17 UTC,,,,2024-08-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.339962 47.616105),99.0,53033007202,Census Tract 72.02,0.108330308181
ELEC,AMZ SEA41 - 29,2121 7th Ave,,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.615845,-122.340195,2024-12-09,354326,2024-12-09 02:15:18 UTC,,,,2024-08-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.340195 47.615845),99.0,53033007202,Census Tract 72.02,0.108330308181
ELEC,AMZ SEA41 - 26,2121 7th Ave,,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.615857,-122.340172,2024-12-09,354327,2024-12-09 02:15:18 UTC,,,,2024-08-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.340172 47.615857),99.0,53033007202,Census Tract 72.02,0.108330308181
ELEC,AMZ SEA41 - 25,2121 7th Ave,,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.615824,-122.340175,2024-12-09,354328,2024-12-09 02:15:18 UTC,,,,2024-08-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.340175 47.615824),99.0,53033007202,Census Tract 72.02,0.108330308181
ELEC,AMZ SEA41 - 33,2121 7th Ave,,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616138,-122.34008,2024-12-09,354329,2024-12-09 02:15:18 UTC,,,,2024-08-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.34008 47.616138),99.0,53033007202,Census Tract 72.02,0.108330308181
ELEC,AMZ SEA41 - 34,2121 7th Ave,,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.61603,-122.340176,2024-12-09,354330,2024-12-09 02:15:18 UTC,,,,2024-08-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.340176 47.61603),99.0,53033007202,Census Tract 72.02,0.108330308181
ELEC,AMZ SEA41 - 35,2121 7th Ave,,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.615827,-122.340219,2024-12-09,354331,2024-12-09 02:15:18 UTC,,,,2024-08-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.340219 47.615827),99.0,53033007202,Census Tract 72.02,0.108330308181
ELEC,AMZ SEA41 - 38,2121 7th Ave,,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616118,-122.340155,2024-12-09,354332,2024-12-09 02:15:18 UTC,,,,2024-08-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.340155 47.616118),99.0,53033007202,Census Tract 72.02,0.108330308181
ELEC,AMZ SEA41 - 40,2121 7th Ave,,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.615979,-122.340345,2024-12-09,354333,2024-12-09 02:15:18 UTC,,,,2024-08-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.340345 47.615979),99.0,53033007202,Census Tract 72.02,0.108330308181
ELEC,AMZ SEA41 - 44,2121 7th Ave,,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.6161,-122.339909,2024-12-09,354334,2024-12-09 02:15:19 UTC,,,,2024-08-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.339909 47.6161),99.0,53033007202,Census Tract 72.02,0.108330308181
ELEC,AMZ SEA41 - 31,2121 7th Ave,,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616104,-122.339857,2024-12-09,354335,2024-12-09 02:15:21 UTC,,,,2024-08-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.339857 47.616104),99.0,53033007202,Census Tract 72.02,0.108330308181
ELEC,AMZ SEA41 - 30,2121 7th Ave,,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616108,-122.339884,2024-12-09,354336,2024-12-09 02:15:21 UTC,,,,2024-08-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.339884 47.616108),99.0,53033007202,Census Tract 72.02,0.108330308181
ELEC,AMZ SEA41 - 32,2121 7th Ave,,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616198,-122.340016,2024-12-09,354337,2024-12-09 02:15:21 UTC,,,,2024-08-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.340016 47.616198),99.0,53033007202,Census Tract 72.02,0.108330308181
ELEC,AMZ SEA41 - 36,2121 7th Ave,,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616115,-122.339868,2024-12-09,354338,2024-12-09 02:15:21 UTC,,,,2024-08-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.339868 47.616115),99.0,53033007202,Census Tract 72.02,0.108330308181
ELEC,AMZ SEA41 - 41,2121 7th Ave,,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.615946,-122.340205,2024-12-09,354339,2024-12-09 02:15:22 UTC,,,,2024-08-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.340205 47.615946),99.0,53033007202,Census Tract 72.02,0.108330308181
ELEC,AMZ SEA41 - 39,2121 7th Ave,,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.615958,-122.340307,2024-12-09,354340,2024-12-09 02:15:22 UTC,,,,2024-08-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.340307 47.615958),99.0,53033007202,Census Tract 72.02,0.108330308181
ELEC,AMZ SEA41 - 42,2121 7th Ave,,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616179,-122.339974,2024-12-09,354341,2024-12-09 02:15:22 UTC,,,,2024-08-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.339974 47.616179),99.0,53033007202,Census Tract 72.02,0.108330308181
ELEC,AMZ SEA41 - 43,2121 7th Ave,,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616093,-122.339944,2024-12-09,354342,2024-12-09 02:15:22 UTC,,,,2024-08-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.339944 47.616093),99.0,53033007202,Census Tract 72.02,0.108330308181
ELEC,AMZ SEA41 - 37,2121 7th Ave,,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616105,-122.339872,2024-12-09,354343,2024-12-09 02:15:25 UTC,,,,2024-08-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.339872 47.616105),99.0,53033007202,Census Tract 72.02,0.108330308181
ELEC,AMZ SEA44 - 14,2205 7th Ave,,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616947,-122.340723,2024-12-09,354346,2024-12-09 02:15:32 UTC,,,,2024-08-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.340723 47.616947),99.0,53033007202,Census Tract 72.02,0.108330308181
ELEC,AMZ SEA44 - 13,2205 7th Ave,,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616563,-122.340892,2024-12-09,354347,2024-12-09 02:15:32 UTC,,,,2024-08-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.340892 47.616563),99.0,53033007202,Census Tract 72.02,0.108330308181
ELEC,AMZ SEA44 - 12,2205 7th Ave,,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.617012,-122.340637,2024-12-09,354348,2024-12-09 02:15:32 UTC,,,,2024-08-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.340637 47.617012),99.0,53033007202,Census Tract 72.02,0.108330308181
ELEC,AMZ SEA44 - 11,2205 7th Ave,,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616956,-122.34076,2024-12-09,354349,2024-12-09 02:15:32 UTC,,,,2024-08-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.34076 47.616956),99.0,53033007202,Census Tract 72.02,0.108330308181
ELEC,AMZ SEA44 - 10,2205 7th Ave,,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.617055,-122.340658,2024-12-09,354350,2024-12-09 02:15:32 UTC,,,,2024-08-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.340658 47.617055),99.0,53033007202,Census Tract 72.02,0.108330308181
ELEC,SEATTLE HOUSING SPOT 36 & 37,740 Yesler Way,Spot 36 & 37,Seattle,WA,98104,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.60212,-122.323113,2024-12-09,354818,2024-12-09 02:14:20 UTC,,,,2024-09-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.323113 47.60212),125.0,53033008500,Census Tract 85,0.174117643765
ELEC,SEATTLE HOUSING SPOT 34 & 35,740 Yesler Way,Spot 34 & 35,Seattle,WA,98104,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.602114,-122.323138,2024-12-09,354819,2024-12-09 02:14:20 UTC,,,,2024-09-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.323138 47.602114),125.0,53033008500,Census Tract 85,0.174117643765
ELEC,SEATTLE HOUSING SPOT 27 & 28,740 Yesler Way,Spot 27(Handicap) & 28,Seattle,WA,98104,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.602106,-122.323129,2024-12-09,354820,2024-12-09 02:14:20 UTC,,,,2024-09-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.323129 47.602106),125.0,53033008500,Census Tract 85,0.174117643765
ELEC,Seattle Honda,2005 Airport Way South,,Seattle,WA,98134,,888-998-2546,E,,Public,24 hours daily,,,,,,3.0,2.0,,Blink Network,http://www.blinkcharging.com/,GPS,47.5855321922408,-122.3220137897597,2024-12-09,355069,2024-12-09 00:21:35 UTC,,,,2023-07-13,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.3220137897597 47.5855321922408),133.0,53033009300,Census Tract 93,3.89300400897
